,date,home_team,away_team,away_pitcher,home_pitcher,away_line,home_line
353,2007-05-01,DET,BAL,A.Loewen,C.Durbin,130.0,-150.0
354,2007-05-01,HOU,CIN,B.Arroyo,B.Moehler,-120.0,100.0
355,2007-05-01,KC,LAA,B.Colon,Z.Greinke,-150.0,130.0
356,2007-05-01,LAD,ARI,L.Hernandez,B.Penny,145.0,-165.0
357,2007-05-01,MIL,STL,B.Looper,B.Sheets,125.0,-145.0
358,2007-05-01,NYM,MIA,R.Nolasco,M.Pelfrey,130.0,-150.0
359,2007-05-01,SD,WSH,S.Hill,C.Young,145.0,-165.0
360,2007-05-01,SEA,CWS,J.Vazquez,J.Washburn,110.0,-130.0
361,2007-05-01,SF,COL,A.Arias,R.Ortiz,130.0,-150.0
362,2007-05-01,TB,MIN,S.Ponson,J.Kuk,-110.0,-110.0
363,2007-05-01,TEX,NYY,P.Hughes,K.Loe,-140.0,120.0
364,2007-05-02,ATL,PHI,F.Garcia,C.James,106.0,-126.0
365,2007-05-02,BOS,OAK,C.Gaudin,J.Beckett,180.0,-210.0
366,2007-05-02,CLE,TOR,V.Zambrano,F.Cabrera,126.0,-146.0
367,2007-05-02,DET,BAL,S.Trachsel,N.Robertson,150.0,-170.0
368,2007-05-02,HOU,CIN,K.Lohse,R.Oswalt,101.0,-121.0
369,2007-05-02,KC,LAA,E.Santana,J.De,-121.0,101.0
370,2007-05-02,LAD,ARI,D.Davis,M.Hendrickson,109.0,-129.0
371,2007-05-02,MIL,STL,A.Reyes,C.Villanueva,129.0,-149.0
372,2007-05-02,NYM,MIA,A.Sanchez,O.Perez,160.0,-180.0
373,2007-05-02,PIT,CHC,J.Marquis,I.Snell,120.0,-140.0
374,2007-05-02,SD,WSH,M.Chico,D.Brocail,155.0,-175.0
375,2007-05-02,SEA,CWS,J.Danks,M.Batista,-101.0,-119.0
376,2007-05-02,SF,COL,J.Francis,B.Zito,144.0,-164.0
377,2007-05-02,TB,MIN,B.Bonser,J.Seo,-136.0,116.0
378,2007-05-03,ARI,NYM,T.Glavine,M.Owings,-140.0,120.0
379,2007-05-03,BOS,SEA,H.Ramirez,D.Matsuzaka,200.0,-240.0
380,2007-05-03,CLE,TOR,D.McGowan,C.Lee,155.0,-175.0
381,2007-05-03,HOU,CIN,E.Milton,W.Rodriguez,110.0,-130.0
382,2007-05-03,KC,LAA,J.Weaver,G.Meche,-130.0,110.0
383,2007-05-03,MIL,PIT,T.Gorzelanny,D.Bush,130.0,-150.0
384,2007-05-03,SF,PHI,A.Eaton,M.Cain,140.0,-160.0
385,2007-05-03,TB,MIN,R.Ortiz,J.Shields,-135.0,115.0
386,2007-05-03,TEX,NYY,M.Mussina,R.Tejeda,-160.0,140.0
387,2007-05-04,ARI,NYM,J.Maine,R.Johnson,-130.0,110.0
388,2007-05-04,ATL,LAD,B.Tomko,J.Smoltz,150.0,-170.0
389,2007-05-04,BAL,CLE,P.Byrd,E.Bedard,-110.0,-110.0
390,2007-05-04,CHC,WSH,J.Bergmann,C.Zambrano,185.0,-215.0
391,2007-05-04,CIN,COL,J.Hirsh,M.Belisle,125.0,-145.0
392,2007-05-04,KC,DET,J.Verlander,B.Bannister,-180.0,160.0
393,2007-05-04,LAA,CWS,J.Contreras,K.Escobar,125.0,-145.0
394,2007-05-04,MIA,SD,G.Maddux,D.Willis,110.0,-130.0
395,2007-05-04,MIL,PIT,P.Maholm,C.Vargas,135.0,-155.0
396,2007-05-04,MIN,BOS,T.Wakefield,C.Silva,-125.0,105.0
397,2007-05-04,NYY,SEA,C.Seung,K.Igawa,170.0,-200.0
398,2007-05-04,SF,PHI,J.Moyer,M.Morris,-120.0,100.0
399,2007-05-04,STL,HOU,W.Williams,A.Wainwright,115.0,-135.0
400,2007-05-04,TB,OAK,D.Haren,C.Fossum,-150.0,130.0
401,2007-05-04,TEX,TOR,T.Ohka,B.McCarthy,-120.0,100.0
402,2007-05-05,ATL,LAD,D.Lowe,T.Hudson,145.0,-165.0
403,2007-05-05,BAL,CLE,R.Perez,D.Cabrera,-125.0,105.0
404,2007-05-05,CHC,WSH,S.Rivera,R.Hill,190.0,-230.0
405,2007-05-05,CIN,COL,A.Cook,A.Harang,135.0,-155.0
406,2007-05-05,KC,DET,M.Maroth,O.Perez,-130.0,110.0
407,2007-05-05,LAA,CWS,J.Garland,J.Lackey,145.0,-165.0
408,2007-05-05,MIA,SD,D.Wells,S.Mitre,-105.0,-115.0
409,2007-05-05,MIL,PIT,Z.Duke,J.Suppan,135.0,-155.0
410,2007-05-05,MIN,BOS,J.Tavarez,J.Santana,190.0,-230.0
411,2007-05-05,NYY,SEA,J.Weaver,C.Wang,250.0,-300.0
412,2007-05-05,SF,PHI,J.Lieber,N.Lowry,-110.0,-110.0
413,2007-05-05,STL,HOU,M.Albers,K.Wells,110.0,-130.0
414,2007-05-05,TB,OAK,J.Kennedy,S.Kazmir,135.0,-155.0
415,2007-05-05,TEX,TOR,R.Halladay,V.Padilla,-175.0,155.0
416,2007-05-06,ARI,NYM,M.Pelfrey,L.Hernandez,-120.0,100.0
417,2007-05-06,ATL,LAD,R.Wolf,K.Davies,100.0,-120.0
418,2007-05-06,BAL,CLE,C.Sabathia,B.Burres,-160.0,140.0
419,2007-05-06,CHC,WSH,S.Hill,A.Guzman,125.0,-145.0
420,2007-05-06,CIN,COL,J.Fogg,B.Arroyo,170.0,-200.0
421,2007-05-06,KC,DET,C.Durbin,Z.Greinke,-110.0,-110.0
422,2007-05-06,LAA,CWS,M.Buehrle,B.Colon,125.0,-145.0
423,2007-05-06,MIA,SD,J.Peavy,S.Olsen,-160.0,140.0
424,2007-05-06,MIL,PIT,T.Armas,B.Sheets,190.0,-230.0
425,2007-05-06,MIN,BOS,C.Schilling,S.Ponson,-170.0,150.0
426,2007-05-06,NYY,SEA,J.Washburn,D.Rasner,135.0,-155.0
427,2007-05-06,SF,PHI,C.Hamels,T.Lincecum,-135.0,115.0
428,2007-05-06,STL,HOU,C.Sampson,B.Looper,130.0,-150.0
429,2007-05-06,TB,OAK,J.Blanton,E.Jackson,-135.0,115.0
430,2007-05-06,TEX,TOR,A.Burnett,K.Loe,-125.0,105.0
431,2007-05-07,ARI,PHI,F.Garcia,D.Davis,-105.0,-115.0
432,2007-05-07,ATL,SD,C.Young,C.James,115.0,-135.0
433,2007-05-07,BAL,CLE,R.Hernandez,S.Trachsel,-125.0,105.0
434,2007-05-07,CIN,HOU,R.Oswalt,K.Lohse,-140.0,120.0
435,2007-05-07,MIA,LAD,B.Penny,R.Nolasco,-120.0,100.0
436,2007-05-07,MIL,WSH,M.Chico,C.Capuano,210.0,-250.0
437,2007-05-07,NYY,SEA,M.Batista,M.DeSalvo,155.0,-175.0
438,2007-05-07,SF,NYM,O.Perez,B.Zito,-105.0,-115.0
439,2007-05-07,STL,COL,J.Francis,A.Reyes,105.0,-125.0
440,2007-05-08,ARI,PHI,A.Eaton,M.Owings,105.0,-125.0
441,2007-05-08,ATL,SD,J.Germano,A.Lerew,106.0,-126.0
442,2007-05-08,BAL,TB,J.Seo,J.Guthrie,120.0,-140.0
443,2007-05-08,CHC,PIT,I.Snell,T.Lilly,140.0,-160.0
444,2007-05-08,CIN,HOU,W.Rodriguez,E.Milton,-120.0,100.0
445,2007-05-08,DET,SEA,H.Ramirez,J.Bonderman,175.0,-205.0
446,2007-05-08,KC,OAK,C.Gaudin,J.De,110.0,-130.0
447,2007-05-08,LAA,CLE,C.Lee,E.Santana,-110.0,-110.0
448,2007-05-08,MIA,LAD,M.Hendrickson,W.Obermueller,-115.0,-105.0
449,2007-05-08,MIL,WSH,J.Simontacchi,D.Bush,190.0,-230.0
450,2007-05-08,MIN,CWS,J.Vazquez,B.Bonser,-110.0,-110.0
451,2007-05-08,NYY,TEX,M.Wood,A.Pettitte,210.0,-250.0
452,2007-05-08,SF,NYM,T.Glavine,M.Cain,-115.0,-105.0
453,2007-05-08,STL,COL,T.Buchholz,B.Thompson,100.0,-120.0
454,2007-05-08,TOR,BOS,J.Beckett,V.Zambrano,-210.0,180.0
455,2007-05-09,ARI,PHI,J.Moyer,R.Johnson,-115.0,-105.0
456,2007-05-09,ATL,SD,G.Maddux,J.Smoltz,135.0,-155.0
457,2007-05-09,BAL,TB,J.Shields,E.Bedard,110.0,-130.0
458,2007-05-09,CHC,PIT,T.Gorzelanny,J.Marquis,140.0,-160.0
459,2007-05-09,CIN,HOU,W.Williams,M.Belisle,115.0,-135.0
460,2007-05-09,DET,SEA,C.Seung,N.Robertson,170.0,-200.0
461,2007-05-09,KC,OAK,D.Haren,G.Meche,-120.0,100.0
462,2007-05-09,LAA,CLE,P.Byrd,J.Weaver,115.0,-135.0
463,2007-05-09,MIA,LAD,B.Tomko,D.Willis,110.0,-130.0
464,2007-05-09,MIL,WSH,J.Bergmann,C.Vargas,200.0,-240.0
465,2007-05-09,MIN,CWS,J.Danks,R.Ortiz,130.0,-150.0
466,2007-05-09,NYY,TEX,R.Tejeda,M.Mussina,185.0,-215.0
467,2007-05-09,SF,NYM,J.Maine,M.Morris,-150.0,130.0
468,2007-05-09,STL,COL,J.Hirsh,A.Wainwright,115.0,-135.0
469,2007-05-09,TOR,BOS,D.Matsuzaka,T.Ohka,-170.0,150.0
470,2007-05-10,ATL,SD,D.Wells,T.Hudson,185.0,-215.0
471,2007-05-10,BAL,TB,C.Fossum,D.Cabrera,145.0,-165.0
472,2007-05-10,CHC,PIT,P.Maholm,C.Zambrano,185.0,-215.0
473,2007-05-10,CIN,HOU,B.Moehler,A.Harang,135.0,-155.0
474,2007-05-10,COL,SF,N.Lowry,A.Cook,-110.0,-110.0
475,2007-05-10,DET,SEA,J.Weaver,J.Verlander,235.0,-275.0
476,2007-05-10,LAA,CLE,J.Sowers,K.Escobar,115.0,-135.0
477,2007-05-10,MIA,LAD,D.Lowe,S.Mitre,-130.0,110.0
478,2007-05-10,MIN,CWS,J.Contreras,C.Silva,105.0,-125.0
479,2007-05-10,NYY,TEX,B.McCarthy,C.Wang,240.0,-290.0
480,2007-05-10,TOR,BOS,T.Wakefield,R.Halladay,130.0,-150.0
481,2007-05-11,BOS,BAL,B.Burres,J.Tavarez,163.25,-176.5
482,2007-05-11,COL,SF,T.Lincecum,J.Fogg,-114.5,105.0
483,2007-05-11,CWS,KC,O.Perez,J.Garland,179.25,-195.75
484,2007-05-11,HOU,ARI,B.Webb,C.Sampson,-118.5,109.0
485,2007-05-11,MIN,DET,M.Maroth,J.Santana,171.25,-185.75
486,2007-05-11,NYM,MIL,J.Suppan,J.Sosa,116.25,-125.75
487,2007-05-11,OAK,CLE,C.Sabathia,J.Blanton,-141.75,132.25
488,2007-05-11,PHI,CHC,R.Hill,C.Hamels,50.25,-109.75
489,2007-05-11,PIT,ATL,K.Davies,Z.Duke,-104.75,-104.75
490,2007-05-11,SD,STL,K.Wells,J.Peavy,183.25,-202.75
491,2007-05-11,SEA,NYY,D.Rasner,J.Washburn,-116.75,107.25
492,2007-05-11,TEX,LAA,J.Lackey,V.Padilla,-119.5,110.0
493,2007-05-11,TOR,TB,S.Kazmir,A.Burnett,126.25,-135.75
494,2007-05-11,WSH,MIA,S.Olsen,S.Hill,-113.0,103.5
495,2007-05-12,BOS,BAL,S.Trachsel,C.Schilling,208.5,-232.5
496,2007-05-12,COL,SF,B.Zito,J.Francis,-116.75,107.25
497,2007-05-12,CWS,KC,S.Elarton,M.Buehrle,224.75,-253.75
498,2007-05-12,HOU,ARI,L.Hernandez,R.Oswalt,182.0,-199.0
499,2007-05-12,LAD,CIN,K.Lohse,B.Penny,169.5,-183.25
500,2007-05-12,MIN,DET,C.Durbin,G.Perkins,-126.75,117.25
501,2007-05-12,NYM,MIL,B.Sheets,M.Pelfrey,-121.0,111.5
502,2007-05-12,OAK,CLE,R.Hernandez,D.Braden,-116.0,106.5
503,2007-05-12,PHI,CHC,A.Guzman,F.Garcia,128.5,-138.0
504,2007-05-12,PIT,ATL,C.James,M.McLeary,-145.75,135.0
505,2007-05-12,SD,STL,B.Looper,C.Young,130.0,-139.5
506,2007-05-12,SEA,NYY,M.DeSalvo,E.O'Flaherty,-142.25,131.5
507,2007-05-12,TEX,LAA,B.Colon,K.Loe,-112.5,103.0
508,2007-05-12,TOR,TB,E.Jackson,D.McGowan,121.75,-131.25
509,2007-05-12,WSH,MIA,R.Nolasco,M.Chico,-135.0,125.5
510,2007-05-13,BOS,BAL,J.Guthrie,J.Beckett,234.25,-262.5
511,2007-05-13,COL,SF,M.Cain,T.Buchholz,-118.5,109.0
512,2007-05-13,CWS,KC,J.De,J.Vazquez,188.25,-209.0
513,2007-05-13,HOU,ARI,D.Davis,W.Rodriguez,125.75,-135.25
514,2007-05-13,LAD,CIN,B.Livingston,M.Hendrickson,170.25,-184.75
515,2007-05-13,MIN,DET,V.Vasquez,B.Bonser,-53.75,-105.75
516,2007-05-13,NYM,MIL,C.Capuano,O.Perez,106.25,-115.75
517,2007-05-13,OAK,CLE,C.Lee,C.Gaudin,50.25,-109.75
518,2007-05-13,PHI,CHC,T.Lilly,J.Lieber,-111.5,52.0
519,2007-05-13,PIT,ATL,A.Lerew,I.Snell,110.25,-119.75
520,2007-05-13,SD,STL,A.Reyes,J.Germano,108.75,-118.25
521,2007-05-13,SEA,NYY,A.Pettitte,H.Ramirez,-190.5,176.0
522,2007-05-13,TEX,LAA,E.Santana,M.Wood,-53.25,-106.25
523,2007-05-13,TOR,TB,J.Seo,S.Marcum,137.75,-149.75
524,2007-05-13,WSH,MIA,W.Obermueller,J.Simontacchi,-128.75,119.25
525,2007-05-14,BOS,DET,N.Robertson,D.Matsuzaka,142.0,-162.0
526,2007-05-14,LAD,STL,B.Thompson,R.Seanez,130.0,-150.0
527,2007-05-14,NYM,CHC,J.Marquis,T.Glavine,132.0,-152.0
528,2007-05-14,OAK,KC,G.Meche,D.Haren,158.0,-178.0
529,2007-05-14,PHI,MIL,D.Bush,J.Moyer,105.0,-125.0
530,2007-05-14,PIT,MIA,D.Willis,T.Gorzelanny,110.0,-130.0
531,2007-05-14,SD,CIN,M.Belisle,G.Maddux,132.0,-152.0
532,2007-05-14,TEX,LAA,J.Weaver,W.Eyre,-118.0,-102.0
533,2007-05-14,TOR,BAL,E.Bedard,T.Ohka,-140.0,120.0
534,2007-05-14,WSH,ATL,J.Smoltz,J.Bergmann,-179.0,159.0
535,2007-05-15,BOS,DET,J.Verlander,T.Wakefield,110.0,-130.0
536,2007-05-15,CLE,MIN,G.Perkins,P.Byrd,115.0,-135.0
537,2007-05-15,COL,ARI,R.Johnson,J.Hirsh,-125.0,105.0
538,2007-05-15,HOU,SF,M.Morris,W.Williams,-105.0,-115.0
539,2007-05-15,LAD,STL,A.Wainwright,D.Lowe,145.0,-165.0
540,2007-05-15,NYM,CHC,C.Zambrano,J.Maine,130.0,-150.0
541,2007-05-15,OAK,KC,B.Bannister,J.Kennedy,170.0,-200.0
542,2007-05-15,PHI,MIL,C.Vargas,A.Eaton,-120.0,100.0
543,2007-05-15,PIT,MIA,S.Mitre,P.Maholm,-105.0,-115.0
544,2007-05-15,SD,CIN,A.Harang,D.Wells,-105.0,-115.0
545,2007-05-15,SEA,LAA,H.Carrasco,S.White,105.0,-125.0
546,2007-05-15,TB,TEX,B.McCarthy,J.Shields,130.0,-150.0
547,2007-05-15,TOR,BAL,D.Cabrera,J.Litsch,-110.0,-110.0
548,2007-05-15,WSH,ATL,T.Hudson,J.Williams,-235.0,195.0
549,2007-05-16,CLE,MIN,C.Silva,C.Sabathia,160.0,-180.0
550,2007-05-16,COL,ARI,B.Webb,A.Cook,-130.0,110.0
551,2007-05-16,CWS,NYY,C.Wang,J.Contreras,-125.0,105.0
552,2007-05-16,CWS,NYY,M.Mussina,J.Danks,-165.0,145.0
553,2007-05-16,HOU,SF,N.Lowry,C.Sampson,-120.0,100.0
554,2007-05-16,LAD,STL,K.Wells,R.Wolf,150.0,-170.0
555,2007-05-16,NYM,CHC,R.Hill,J.Sosa,100.0,-120.0
556,2007-05-16,OAK,KC,O.Perez,J.Blanton,190.0,-230.0
557,2007-05-16,PHI,MIL,J.Suppan,C.Hamels,120.0,-140.0
558,2007-05-16,PIT,MIA,S.Olsen,Z.Duke,-110.0,-110.0
559,2007-05-16,SD,CIN,B.Arroyo,J.Peavy,150.0,-170.0
560,2007-05-16,SEA,LAA,J.Lackey,C.Seung,-155.0,135.0
561,2007-05-16,TB,TEX,V.Padilla,C.Fossum,-120.0,100.0
562,2007-05-16,TOR,BAL,B.Burres,A.Burnett,145.0,-165.0
563,2007-05-16,WSH,ATL,K.Davies,L.Speigner,-150.0,130.0
564,2007-05-17,BOS,DET,C.Durbin,C.Schilling,170.0,-200.0
565,2007-05-17,BOS,DET,Z.Miner,J.Tavarez,115.0,-135.0
566,2007-05-17,CLE,MIN,J.Santana,R.Hernandez,-125.0,105.0
567,2007-05-17,COL,ARI,L.Hernandez,J.Fogg,-104.0,-116.0
568,2007-05-17,CWS,NYY,M.DeSalvo,J.Garland,-110.0,-110.0
569,2007-05-17,HOU,SF,T.Lincecum,R.Oswalt,170.0,-200.0
570,2007-05-17,NYM,CHC,A.Guzman,J.Vargas,106.0,-126.0
571,2007-05-17,OAK,KC,S.Elarton,D.Braden,160.0,-180.0
572,2007-05-17,PHI,MIL,B.Sheets,F.Garcia,-124.0,104.0
573,2007-05-17,PIT,MIA,R.Nolasco,S.Chacon,-120.0,100.0
574,2007-05-17,SEA,LAA,B.Colon,J.Washburn,110.0,-130.0
575,2007-05-17,TB,TEX,K.Loe,S.Kazmir,145.0,-165.0
576,2007-05-18,CHC,CWS,M.Buehrle,T.Lilly,125.0,-145.0
577,2007-05-18,CLE,CIN,V.Santos,C.Lee,165.0,-185.0
578,2007-05-18,COL,KC,J.De,J.Francis,150.0,-170.0
579,2007-05-18,DET,STL,B.Looper,A.Miller,-110.0,-110.0
580,2007-05-18,HOU,TEX,R.Tejeda,D.Borkowski,110.0,-130.0
581,2007-05-18,LAA,LAD,B.Penny,E.Santana,-135.0,115.0
582,2007-05-18,MIL,MIN,B.Bonser,C.Capuano,145.0,-165.0
583,2007-05-18,NYM,NYY,A.Pettitte,O.Perez,100.0,-120.0
584,2007-05-18,OAK,SF,B.Zito,C.Gaudin,-105.0,-115.0
585,2007-05-18,PHI,TOR,D.McGowan,J.Lieber,165.0,-185.0
586,2007-05-18,PIT,ARI,D.Davis,I.Snell,120.0,-140.0
587,2007-05-18,SEA,SD,C.Young,M.Batista,-145.0,125.0
588,2007-05-18,TB,MIA,B.Kim,T.Corcoran,-105.0,-115.0
589,2007-05-18,WSH,BAL,S.Trachsel,J.Simontacchi,-120.0,100.0
590,2007-05-19,BOS,ATL,A.Lerew,D.Matsuzaka,130.0,-150.0
591,2007-05-19,BOS,ATL,J.Smoltz,D.Hansack,130.0,-150.0
592,2007-05-19,CHC,CWS,J.Vazquez,J.Marquis,125.0,-145.0
593,2007-05-19,CLE,CIN,M.Belisle,J.Sowers,150.0,-170.0
594,2007-05-19,COL,KC,G.Meche,T.Buchholz,-120.0,100.0
595,2007-05-19,DET,STL,A.Reyes,N.Robertson,160.0,-180.0
596,2007-05-19,HOU,TEX,J.Koronka,W.Rodriguez,140.0,-160.0
597,2007-05-19,LAA,LAD,M.Hendrickson,J.Weaver,115.0,-135.0
598,2007-05-19,MIL,MIN,S.Baker,D.Bush,150.0,-170.0
599,2007-05-19,NYM,NYY,R.Villone,T.Glavine,125.0,-145.0
600,2007-05-19,OAK,SF,M.Cain,D.Haren,120.0,-140.0
601,2007-05-19,PHI,TOR,S.Marcum,J.Moyer,165.0,-185.0
602,2007-05-19,PIT,ARI,M.Owings,T.Gorzelanny,125.0,-145.0
603,2007-05-19,SEA,SD,G.Maddux,H.Ramirez,-120.0,100.0
604,2007-05-19,TB,MIA,D.Willis,J.Seo,-120.0,100.0
605,2007-05-19,WSH,BAL,J.Guthrie,M.Bacsik,-155.0,135.0
606,2007-05-20,BOS,ATL,T.Hudson,K.Gabbard,-135.0,115.0
607,2007-05-20,CHC,CWS,N.Masset,C.Zambrano,130.0,-150.0
608,2007-05-20,CLE,CIN,A.Harang,P.Byrd,135.0,-155.0
609,2007-05-20,COL,KC,B.Bannister,J.Hirsh,145.0,-165.0
610,2007-05-20,DET,STL,B.Thompson,J.Verlander,180.0,-210.0
611,2007-05-20,HOU,TEX,B.McCarthy,W.Williams,125.0,-145.0
612,2007-05-20,LAA,LAD,D.Lowe,K.Escobar,120.0,-140.0
613,2007-05-20,MIL,MIN,R.Ortiz,C.Vargas,150.0,-170.0
614,2007-05-20,NYM,NYY,T.Clippard,J.Maine,135.0,-155.0
615,2007-05-20,OAK,SF,M.Morris,J.Kennedy,105.0,-125.0
616,2007-05-20,PHI,TOR,J.Litsch,A.Eaton,125.0,-145.0
617,2007-05-20,PIT,ARI,R.Johnson,P.Maholm,-140.0,120.0
618,2007-05-20,SEA,SD,J.Germano,F.Hernandez,135.0,-155.0
619,2007-05-20,TB,MIA,S.Mitre,J.Shields,115.0,-135.0
620,2007-05-20,WSH,BAL,E.Bedard,M.Bowie,-155.0,135.0
621,2007-05-21,ARI,COL,A.Cook,B.Webb,165.0,-185.0
622,2007-05-21,CIN,WSH,W.Abreu,V.Santos,205.0,-245.0
623,2007-05-21,CLE,SEA,C.Seung,C.Sabathia,200.0,-240.0
624,2007-05-21,CWS,OAK,J.Blanton,J.Contreras,105.0,-125.0
625,2007-05-21,LAD,MIL,J.Suppan,B.Tomko,-110.0,-110.0
626,2007-05-21,NYY,BOS,T.Wakefield,C.Wang,110.0,-130.0
627,2007-05-21,SF,HOU,C.Sampson,N.Lowry,130.0,-150.0
628,2007-05-21,TEX,MIN,C.Silva,V.Padilla,-110.0,-110.0
629,2007-05-22,ARI,COL,J.Fogg,L.Hernandez,130.0,-150.0
630,2007-05-22,ATL,NYM,J.Sosa,K.Davies,-140.0,120.0
631,2007-05-22,BAL,TOR,A.Burnett,D.Cabrera,-120.0,100.0
632,2007-05-22,CIN,WSH,M.Chico,K.Saarloos,140.0,-160.0
633,2007-05-22,CWS,OAK,L.DiNardo,J.Danks,140.0,-160.0
634,2007-05-22,DET,LAA,J.Lackey,M.Maroth,-130.0,110.0
635,2007-05-22,KC,CLE,R.Hernandez,O.Perez,-180.0,160.0
636,2007-05-22,LAD,MIL,B.Sheets,R.Wolf,-125.0,105.0
637,2007-05-22,MIA,PHI,C.Hamels,S.Olsen,-155.0,135.0
638,2007-05-22,NYY,BOS,J.Tavarez,M.Mussina,155.0,-175.0
639,2007-05-22,SD,CHC,R.Hill,J.Peavy,165.0,-185.0
640,2007-05-22,SF,HOU,R.Oswalt,T.Lincecum,-130.0,110.0
641,2007-05-22,STL,PIT,Z.Duke,A.Wainwright,100.0,-120.0
642,2007-05-22,TB,SEA,J.Washburn,S.Kazmir,-115.0,-105.0
643,2007-05-22,TEX,MIN,J.Santana,K.Loe,-180.0,160.0
644,2007-05-23,ARI,COL,J.Francis,D.Davis,105.0,-125.0
645,2007-05-23,ATL,NYM,O.Perez,C.James,-115.0,-105.0
646,2007-05-23,BAL,TOR,D.McGowan,S.Trachsel,120.0,-140.0
647,2007-05-23,CIN,WSH,J.Simontacchi,K.Lohse,154.0,-174.0
648,2007-05-23,CWS,OAK,C.Gaudin,J.Garland,115.0,-135.0
649,2007-05-23,DET,LAA,B.Colon,C.Durbin,-110.0,-110.0
650,2007-05-23,KC,CLE,C.Lee,S.Elarton,-170.0,150.0
651,2007-05-23,LAD,MIL,C.Capuano,B.Penny,115.0,-135.0
652,2007-05-23,MIA,PHI,F.Garcia,B.Kim,-135.0,115.0
653,2007-05-23,NYY,BOS,C.Schilling,A.Pettitte,115.0,-135.0
654,2007-05-23,SD,CHC,S.Marshall,D.Wells,-120.0,100.0
655,2007-05-23,SF,HOU,M.Albers,B.Zito,145.0,-165.0
656,2007-05-23,STL,PIT,I.Snell,K.Wells,-115.0,-105.0
657,2007-05-23,TB,SEA,M.Batista,C.Fossum,100.0,-120.0
658,2007-05-23,TEX,MIN,B.Bonser,R.Tejeda,100.0,-120.0
659,2007-05-24,ARI,HOU,W.Rodriguez,M.Owings,-110.0,-110.0
660,2007-05-24,ATL,NYM,T.Glavine,J.Smoltz,130.0,-150.0
661,2007-05-24,BAL,TOR,S.Marcum,J.Guthrie,110.0,-130.0
662,2007-05-24,CIN,WSH,M.Bacsik,M.Belisle,135.0,-155.0
663,2007-05-24,DET,LAA,E.Santana,J.Bonderman,140.0,-160.0
664,2007-05-24,KC,CLE,J.Sowers,J.De,-125.0,105.0
665,2007-05-24,MIA,PHI,J.Lieber,D.Willis,100.0,-120.0
666,2007-05-24,SD,CHC,J.Marquis,C.Young,105.0,-125.0
667,2007-05-24,STL,PIT,T.Gorzelanny,B.Looper,100.0,-120.0
668,2007-05-24,TB,SEA,J.Davis,J.Seo,-115.0,-105.0
669,2007-05-25,ARI,HOU,W.Williams,E.Gonzalez,110.0,-130.0
670,2007-05-25,ATL,PHI,J.Moyer,T.Hudson,160.0,-180.0
671,2007-05-25,BAL,OAK,D.Haren,E.Bedard,-115.0,-105.0
672,2007-05-25,CIN,PIT,P.Maholm,A.Harang,150.0,-170.0
673,2007-05-25,CWS,TB,J.Shields,M.Buehrle,-105.0,-115.0
674,2007-05-25,DET,CLE,P.Byrd,N.Robertson,110.0,-130.0
675,2007-05-25,KC,SEA,F.Hernandez,G.Meche,-110.0,-110.0
676,2007-05-25,LAD,CHC,T.Lilly,D.Lowe,100.0,-120.0
677,2007-05-25,MIA,NYM,O.Hernandez,S.Mitre,-120.0,100.0
678,2007-05-25,MIN,TOR,J.Litsch,S.Baker,100.0,-120.0
679,2007-05-25,NYY,LAA,J.Weaver,T.Clippard,100.0,-120.0
680,2007-05-25,SD,MIL,D.Bush,G.Maddux,130.0,-150.0
681,2007-05-25,SF,COL,J.Hirsh,M.Cain,160.0,-180.0
682,2007-05-25,STL,WSH,M.Bowie,A.Reyes,145.0,-165.0
683,2007-05-25,TEX,BOS,D.Matsuzaka,W.Littleton,-200.0,170.0
684,2007-05-26,ARI,HOU,C.Sampson,B.Webb,145.0,-165.0
685,2007-05-26,ATL,PHI,A.Eaton,B.Carlyle,-110.0,-110.0
686,2007-05-26,BAL,OAK,J.Kennedy,B.Burres,-125.0,105.0
687,2007-05-26,CIN,PIT,S.Chacon,B.Arroyo,170.0,-200.0
688,2007-05-26,DET,CLE,C.Sabathia,J.Verlander,115.0,-135.0
689,2007-05-26,KC,SEA,C.Seung,B.Bannister,-110.0,-110.0
690,2007-05-26,LAD,CHC,C.Zambrano,M.Hendrickson,-105.0,-115.0
691,2007-05-26,MIA,NYM,J.Maine,W.Obermueller,-145.0,125.0
692,2007-05-26,MIN,TOR,T.Ohka,R.Ortiz,125.0,-145.0
693,2007-05-26,NYY,LAA,K.Escobar,C.Wang,130.0,-150.0
694,2007-05-26,SD,MIL,C.Vargas,J.Germano,105.0,-125.0
695,2007-05-26,SF,COL,A.Cook,M.Morris,135.0,-155.0
696,2007-05-26,STL,WSH,L.Speigner,B.Thompson,160.0,-180.0
697,2007-05-26,TEX,BOS,T.Wakefield,V.Padilla,-155.0,135.0
698,2007-05-27,ARI,HOU,R.Oswalt,L.Hernandez,-135.0,115.0
699,2007-05-27,ATL,PHI,C.Hamels,K.Davies,-135.0,115.0
700,2007-05-27,BAL,OAK,J.Blanton,D.Cabrera,-120.0,100.0
701,2007-05-27,CIN,PIT,Z.Duke,V.Santos,105.0,-125.0
702,2007-05-27,CWS,TB,S.Kazmir,J.Vazquez,115.0,-135.0
703,2007-05-27,DET,CLE,R.Hernandez,M.Maroth,-120.0,100.0
704,2007-05-27,KC,SEA,J.Washburn,O.Perez,-140.0,120.0
